year,month,line,station,n_records,pax_sum,baseline_p90,coverage_ratio,flag_low_coverage,flag_zero_records,rank_cov
2024,1,LineaA,Pasco,2081,49769.0,2183.6,0.9530133724125298,False,False,1.0
2024,1,LineaA,Carabobo,2132,158484.0,2183.6,0.9763692984063016,False,False,2.0
2024,1,LineaA,Piedras,2139,106802.0,2183.6,0.9795750137387801,False,False,3.0
2024,1,LineaA,Alberti,2147,76843.0,2183.6,0.9832386884044697,False,False,4.0
2024,1,LineaA,Castro Barros,2149,134038.0,2183.6,0.9841546070708922,False,False,5.0
2024,1,LineaA,Flores,2149,188520.0,2183.6,0.9841546070708922,False,False,6.0
2024,1,LineaA,Loria,2154,114559.0,2183.6,0.9864444037369482,False,False,7.0
2024,1,LineaA,Saenz Peña,2154,122003.0,2183.6,0.9864444037369482,False,False,8.0
2024,1,LineaA,San Pedrito,2158,457843.0,2183.6,0.9882762410697931,False,False,9.0
2024,1,LineaA,Peru,2161,172277.0,2183.6,0.9896501190694267,False,False,10.0
2024,1,LineaB,Echeverria,2117,91416.0,2179.4,0.9713682664953657,False,False,1.0
2024,1,LineaB,Los Incas,2140,143681.0,2179.4,0.9819216298063687,False,False,2.0
2024,1,LineaB,Tronador,2140,92512.0,2179.4,0.9819216298063687,False,False,3.0
2024,1,LineaB,Florida,2153,246505.0,2179.4,0.9878865742865008,False,False,4.0
2024,1,LineaB,Rosas,2158,435483.0,2179.4,0.9901807837019363,False,False,5.0
2024,1,LineaB,Pasteur,2167,172284.0,2179.4,0.9943103606497201,False,False,6.0
2024,1,LineaB,Angel Gallardo,2169,221150.0,2179.4,0.9952280444158942,False,False,7.0
2024,1,LineaB,Uruguay,2169,198765.0,2179.4,0.9952280444158942,False,False,8.0
2024,1,LineaB,Pueyrredon,2171,207074.0,2179.4,0.9961457281820684,False,False,9.0
2024,1,LineaB,Malabia,2173,275636.0,2179.4,0.9970634119482426,False,False,10.0
2024,1,LineaC,Mariano Moreno,2120,87665.0,2180.6,0.9722094836283592,False,False,1.0
2024,1,LineaC,Diagonal Norte,2131,94481.0,2180.6,0.977253966798129,False,False,2.0
2024,1,LineaC,General San Martin,2144,90055.0,2180.6,0.9832156287260387,False,False,3.0
2024,1,LineaC,Lavalle,2145,131423.0,2180.6,0.9836742181051087,False,False,4.0
2024,1,LineaC,San Juan,2147,53318.0,2180.6,0.9845913968632487,False,False,5.0
2024,1,LineaC,Avenida de Mayo,2161,85750.0,2180.6,0.9910116481702285,False,False,6.0
2024,1,LineaC,Independencia,2173,77892.0,2180.6,0.9965147207190682,False,False,7.0
2024,1,LineaC,Constitucion,2178,1334684.0,2180.6,0.9988076676144181,False,False,8.0
2024,1,LineaC,Retiro,2191,684518.0,2180.6,1.004769329542328,False,False,9.0
2024,1,LineaD,Agüero,431,26024.0,679.0,0.6347569955817378,True,False,1.0
2024,1,LineaD,Olleros,434,30239.0,679.0,0.6391752577319587,True,False,2.0
2024,1,LineaD,Facultad de Medicina,436,27318.0,679.0,0.6421207658321061,True,False,3.0
2024,1,LineaD,Juramento,438,45438.0,679.0,0.6450662739322534,True,False,4.0
2024,1,LineaD,Tribunales,441,25888.0,679.0,0.6494845360824743,True,False,5.0
2024,1,LineaD,Bulnes,443,42802.0,679.0,0.6524300441826215,True,False,6.0
2024,1,LineaD,Callao,443,32626.0,679.0,0.6524300441826215,True,False,7.0
2024,1,LineaD,Palermo,454,58382.0,679.0,0.6686303387334315,True,False,8.0
2024,1,LineaD,Scalabrini Ortiz,455,28735.0,679.0,0.6701030927835051,True,False,9.0
2024,1,LineaD,Jose Hernandez,457,28387.0,679.0,0.6730486008836525,True,False,10.0
2024,1,LineaE,Varela,2088,36756.0,2170.9,0.9618130729190658,False,False,1.0
2024,1,LineaE,Medalla Milagrosa,2098,30551.0,2170.9,0.9664194573679119,False,False,2.0
2024,1,LineaE,Emilio Mitre,2113,73203.0,2170.9,0.973329034041181,False,False,3.0
2024,1,LineaE,Pza. de los Virreyes,2123,144894.0,2170.9,0.9779354184900272,False,False,4.0
2024,1,LineaE,Catalinas,2133,77988.0,2170.9,0.9825418029388733,False,False,5.0
2024,1,LineaE,General Belgrano,2139,68529.0,2170.9,0.9853056336081809,False,False,6.0
2024,1,LineaE,Pichincha,2141,41917.0,2170.9,0.9862269104979501,False,False,7.0
2024,1,LineaE,Urquiza,2150,55288.0,2170.9,0.9903726565019116,False,False,8.0
2024,1,LineaE,Entre Rios,2152,69851.0,2170.9,0.9912939333916808,False,False,9.0
2024,1,LineaE,San Jose,2154,39912.0,2170.9,0.9922152102814501,False,False,10.0
2024,1,LineaH,Facultad de Derecho,2162,61779.0,2196.7,0.9842035780944144,False,False,1.0
2024,1,LineaH,Hospitales,2171,230623.0,2196.7,0.9883006327673329,False,False,2.0
2024,1,LineaH,Corrientes,2173,77208.0,2196.7,0.9892110893613147,False,False,3.0
2024,1,LineaH,Las Heras,2178,151952.0,2196.7,0.9914872308462694,False,False,4.0
2024,1,LineaH,Venezuela,2185,102927.0,2196.7,0.9946738289252061,False,False,5.0
2024,1,LineaH,Cordoba,2187,104060.0,2196.7,0.995584285519188,False,False,6.0
2024,1,LineaH,Santa Fe,2189,206695.0,2196.7,0.9964947421131698,False,False,7.0
2024,1,LineaH,Caseros,2190,108960.0,2196.7,0.9969499704101608,False,False,8.0
2024,1,LineaH,Patricios,2190,158676.0,2196.7,0.9969499704101608,False,False,9.0
2024,1,LineaH,Inclan,2194,84206.0,2196.7,0.9987708835981245,False,False,10.0
2024,2,LineaA,Pasco,1950,45518.0,2032.2,0.959551225273103,False,False,1.0
2024,2,LineaA,Carabobo,1987,155110.0,2032.2,0.9777580946757208,False,False,2.0
2024,2,LineaA,Flores,1989,175269.0,2032.2,0.978742249778565,False,False,3.0
2024,2,LineaA,Piedras,1993,98075.0,2032.2,0.9807105599842535,False,False,4.0
2024,2,LineaA,Puan,2012,98319.0,2032.2,0.9900600334612735,False,False,5.0
2024,2,LineaA,Alberti,2014,74851.0,2032.2,0.9910441885641177,False,False,6.0
2024,2,LineaA,Saenz Peña ,2019,118129.0,2032.2,0.9935045763212282,False,False,7.0
2024,2,LineaA,San Pedrito,2020,405740.0,2032.2,0.9939966538726503,False,False,8.0
2024,2,LineaA,Peru,2021,157241.0,2032.2,0.9944887314240725,False,False,9.0
2024,2,LineaA,Loria,2024,115667.0,2032.2,0.9959649640783387,False,False,10.0
2024,2,LineaB,Los Incas,1975,135266.0,2036.4,0.9698487527008446,False,False,1.0
2024,2,LineaB,Echeverria,1977,88936.0,2036.4,0.9708308780200353,False,False,2.0
2024,2,LineaB,Rosas,2008,434469.0,2036.4,0.9860538204674916,False,False,3.0
2024,2,LineaB,Tronador,2008,92201.0,2036.4,0.9860538204674916,False,False,4.0
2024,2,LineaB,Florida,2022,233337.0,2036.4,0.9929286977018267,False,False,5.0
2024,2,LineaB,Pasteur,2027,169253.0,2036.4,0.9953840109998036,False,False,6.0
2024,2,LineaB,Angel Gallardo,2030,221721.0,2036.4,0.9968571989785896,False,False,7.0
2024,2,LineaB,Uruguay,2031,208725.0,2036.4,0.997348261638185,False,False,8.0
2024,2,LineaB,Callao.B,2032,215899.0,2036.4,0.9978393242977803,False,False,9.0
2024,2,LineaB,Dorrego,2032,191826.0,2036.4,0.9978393242977803,False,False,10.0
2024,2,LineaC,Mariano Moreno,1968,73076.0,2033.2,0.9679323234310446,False,False,1.0
2024,2,LineaC,Diagonal Norte,1980,80092.0,2033.2,0.9738343497934291,False,False,2.0
2024,2,LineaC,San Juan,1985,51831.0,2033.2,0.9762935274444225,False,False,3.0
2024,2,LineaC,General San Martin,1999,81709.0,2033.2,0.9831792248672044,False,False,4.0
2024,2,LineaC,Lavalle,2006,114263.0,2033.2,0.9866220735785953,False,False,5.0
2024,2,LineaC,Avenida de Mayo,2011,75002.0,2033.2,0.9890812512295888,False,False,6.0
2024,2,LineaC,Retiro,2031,600585.0,2033.2,0.9989179618335629,False,False,7.0
2024,2,LineaC,Constitucion,2033,1139677.0,2033.2,0.9999016328939603,False,False,8.0
2024,2,LineaC,Independencia,2034,75041.0,2033.2,1.0003934684241589,False,False,9.0
2024,2,LineaD,Bulnes,2,0.0,63.0,0.031746031746031744,True,False,1.0
2024,2,LineaD,Palermo,5,0.0,63.0,0.07936507936507936,True,False,2.0
2024,2,LineaD,Plaza Italia,6,0.0,63.0,0.09523809523809523,True,False,3.0
2024,2,LineaD,Olleros,8,8.0,63.0,0.12698412698412698,True,False,4.0
2024,2,LineaD,Callao,9,5.0,63.0,0.14285714285714285,True,False,5.0
2024,2,LineaD,Juramento,12,2.0,63.0,0.19047619047619047,True,False,6.0
2024,2,LineaD,Jose Hernandez,14,0.0,63.0,0.2222222222222222,True,False,7.0
2024,2,LineaD,Scalabrini Ortiz,15,1.0,63.0,0.23809523809523808,True,False,8.0
2024,2,LineaD,Pueyrredon.D,28,0.0,63.0,0.4444444444444444,True,False,9.0
2024,2,LineaD,Congreso de Tucuman,63,11.0,63.0,1.0,False,False,10.0
2024,2,LineaE,Medalla Milagrosa,1951,31927.0,2030.2,0.9609890651167372,False,False,1.0
2024,2,LineaE,Varela,1953,37053.0,2030.2,0.9619741897350015,False,False,2.0
2024,2,LineaE,Emilio Mitre,1972,71303.0,2030.2,0.9713328736085115,False,False,3.0
2024,2,LineaE,Pza. de los Virreyes,1982,136353.0,2030.2,0.9762584966998326,False,False,4.0
2024,2,LineaE,Pichincha,2008,42796.0,2030.2,0.9890651167372673,False,False,5.0
2024,2,LineaE,General Belgrano,2009,62332.0,2030.2,0.9895576790463994,False,False,6.0
2024,2,LineaE,Catalinas,2010,72894.0,2030.2,0.9900502413555314,False,False,7.0
2024,2,LineaE,Urquiza,2014,56014.0,2030.2,0.9920204905920599,False,False,8.0
2024,2,LineaE,San Jose,2016,41642.0,2030.2,0.993005615210324,False,False,9.0
2024,2,LineaE,Avenida La Plata,2018,83889.0,2030.2,0.9939907398285883,False,False,10.0
2024,2,LineaH,Facultad de Derecho,1972,70155.0,2053.9,0.9601246409270169,False,False,1.0
2024,2,LineaH,Las Heras,1987,146401.0,2053.9,0.967427820244413,False,False,2.0
2024,2,LineaH,Santa Fe,2011,217620.0,2053.9,0.9791129071522469,False,False,3.0
2024,2,LineaH,Hospitales,2015,209507.0,2053.9,0.9810604216368859,False,False,4.0
2024,2,LineaH,Cordoba,2033,124452.0,2053.9,0.9898242368177613,False,False,5.0
2024,2,LineaH,Corrientes,2035,74624.0,2053.9,0.9907979940600807,False,False,6.0
2024,2,LineaH,Inclan,2038,82780.0,2053.9,0.9922586299235601,False,False,7.0
2024,2,LineaH,Venezuela,2040,99842.0,2053.9,0.9932323871658795,False,False,8.0
2024,2,LineaH,Caseros,2050,104789.0,2053.9,0.998101173377477,False,False,9.0
2024,2,LineaH,Humberto I,2053,91534.0,2053.9,0.9995618092409562,False,False,10.0
2024,3,LineaA,Pasco,2067,56117.0,2171.3,0.9519642610417721,False,False,1.0
2024,3,LineaA,Alberti,2112,94222.0,2171.3,0.9726891723852069,False,False,2.0
2024,3,LineaA,Piedras,2113,112116.0,2171.3,0.9731497259706166,False,False,3.0
2024,3,LineaA,Plaza de Mayo,2113,301099.0,2171.3,0.9731497259706166,False,False,4.0
2024,3,LineaA,Peru,2121,173226.0,2171.3,0.9768341546538939,False,False,5.0
2024,3,LineaA,Carabobo,2129,206281.0,2171.3,0.9805185833371712,False,False,6.0
2024,3,LineaA,Saenz Peña,2131,152520.0,2171.3,0.9814396905079905,False,False,7.0
2024,3,LineaA,Flores,2132,218694.0,2171.3,0.9819002440934002,False,False,8.0
2024,3,LineaA,Lima,2134,139026.0,2171.3,0.9828213512642195,False,False,9.0
2024,3,LineaA,Congreso,2137,248807.0,2171.3,0.9842030120204485,False,False,10.0
2024,3,LineaB,Echeverria,2110,109859.0,2169.0,0.9727985246657446,False,False,1.0
2024,3,LineaB,Tronador,2134,115007.0,2169.0,0.9838635315813739,False,False,2.0
2024,3,LineaB,Los Incas,2136,166944.0,2169.0,0.9847856154910097,False,False,3.0
2024,3,LineaB,Rosas,2139,499355.0,2169.0,0.9861687413554634,False,False,4.0
2024,3,LineaB,Florida,2153,251859.0,2169.0,0.9926233287229138,False,False,5.0
2024,3,LineaB,Pasteur,2160,214445.0,2169.0,0.995850622406639,False,False,6.0
2024,3,LineaB,Malabia,2161,321543.0,2169.0,0.9963116643614569,False,False,7.0
2024,3,LineaB,Uruguay,2161,242149.0,2169.0,0.9963116643614569,False,False,8.0
2024,3,LineaB,Dorrego,2163,225781.0,2169.0,0.9972337482710927,False,False,9.0
2024,3,LineaB,Callao.B,2166,285901.0,2169.0,0.9986168741355463,False,False,10.0
2024,3,LineaC,Mariano Moreno,2133,103658.0,2169.2,0.9833118200258161,False,False,1.0
2024,3,LineaC,Diagonal Norte,2137,110973.0,2169.2,0.9851558178130188,False,False,2.0
2024,3,LineaC,San Juan,2138,80205.0,2169.2,0.9856168172598194,False,False,3.0
2024,3,LineaC,Lavalle,2143,143230.0,2169.2,0.9879218144938227,False,False,4.0
2024,3,LineaC,General San Martin,2151,106455.0,2169.2,0.991609810068228,False,False,5.0
2024,3,LineaC,Avenida de Mayo,2157,97637.0,2169.2,0.994375806749032,False,False,6.0
2024,3,LineaC,Constitucion,2166,1482881.0,2169.2,0.998524801770238,False,False,7.0
2024,3,LineaC,Independencia,2169,143273.0,2169.2,0.99990780011064,False,False,8.0
2024,3,LineaC,Retiro,2170,657507.0,2169.2,1.0003687995574406,False,False,9.0
2024,3,LineaD,Facultad de Medicina,13,0.0,1876.0,0.006929637526652452,True,False,1.0
2024,3,LineaD,Tribunales,1695,149091.0,1876.0,0.9035181236673774,False,False,2.0
2024,3,LineaD,Juramento,1734,236799.0,1876.0,0.9243070362473348,False,False,3.0
2024,3,LineaD,Jose Hernandez,1737,157688.0,1876.0,0.92590618336887,False,False,4.0
2024,3,LineaD,Olleros,1741,158995.0,1876.0,0.9280383795309168,False,False,5.0
2024,3,LineaD,Scalabrini Ortiz,1746,163391.0,1876.0,0.9307036247334755,False,False,6.0
2024,3,LineaD,Palermo,1753,249308.0,1876.0,0.9344349680170576,False,False,7.0
2024,3,LineaD,Bulnes,1765,217618.0,1876.0,0.9408315565031983,False,False,8.0
2024,3,LineaD,Agüero,1776,144437.0,1876.0,0.9466950959488273,False,False,9.0
2024,3,LineaD,Congreso de Tucuman,1811,375818.0,1876.0,0.9653518123667377,False,False,10.0
2024,3,LineaE,Medalla Milagrosa,2089,42514.0,2166.6,0.964183513338872,False,False,1.0
2024,3,LineaE,Varela,2091,48633.0,2166.6,0.9651066186651898,False,False,2.0
2024,3,LineaE,Pza. de los Virreyes,2116,172775.0,2166.6,0.9766454352441614,False,False,3.0
2024,3,LineaE,Emilio Mitre,2117,94812.0,2166.6,0.9771069879073203,False,False,4.0
2024,3,LineaE,General Belgrano,2128,80934.0,2166.6,0.9821840672020677,False,False,5.0
2024,3,LineaE,Catalinas,2145,87756.0,2166.6,0.9900304624757685,False,False,6.0
2024,3,LineaE,Pichincha,2146,53835.0,2166.6,0.9904920151389274,False,False,7.0
2024,3,LineaE,Jose Maria Moreno,2147,93004.0,2166.6,0.9909535678020862,False,False,8.0
2024,3,LineaE,Bolivar,2151,182080.0,2166.6,0.9927997784547217,False,False,9.0
2024,3,LineaE,Entre Rios,2153,91751.0,2166.6,0.9937228837810395,False,False,10.0
2024,3,LineaH,Facultad de Derecho,2151,121862.0,2186.9,0.9835840687731492,False,False,1.0
2024,3,LineaH,Las Heras,2163,197947.0,2186.9,0.9890712881247428,False,False,2.0
2024,3,LineaH,Hospitales,2169,263993.0,2186.9,0.9918148978005396,False,False,3.0
2024,3,LineaH,Inclan,2180,110870.0,2186.9,0.9968448488728336,False,False,4.0
2024,3,LineaH,Venezuela,2181,144304.0,2186.9,0.9973021171521331,False,False,5.0
2024,3,LineaH,Cordoba,2182,176679.0,2186.9,0.9977593854314326,False,False,6.0
2024,3,LineaH,Corrientes,2182,102098.0,2186.9,0.9977593854314326,False,False,7.0
2024,3,LineaH,Patricios,2184,194553.0,2186.9,0.9986739219900315,False,False,8.0
2024,3,LineaH,Humberto I,2185,121194.0,2186.9,0.999131190269331,False,False,9.0
2024,3,LineaH,Santa Fe,2186,250913.0,2186.9,0.9995884585486304,False,False,10.0
2024,4,LineaA,Flores,2052,191932.0,2114.3,0.970533982878494,False,False,1.0
2024,4,LineaA,Pasco,2073,54733.0,2114.3,0.98046634820035,False,False,2.0
2024,4,LineaA,Puan,2088,128212.0,2114.3,0.9875608948588185,False,False,3.0
2024,4,LineaA,Carabobo,2089,181165.0,2114.3,0.9880338646360497,False,False,4.0
2024,4,LineaA,San Pedrito,2095,469778.0,2114.3,0.9908716832994371,False,False,5.0
2024,4,LineaA,Congreso,2098,224560.0,2114.3,0.9922905926311307,False,False,6.0
2024,4,LineaA,Loria,2103,145055.0,2114.3,0.9946554415172869,False,False,7.0
2024,4,LineaA,Saenz Peña,2103,129712.0,2114.3,0.9946554415172869,False,False,8.0
2024,4,LineaA,Primera Junta,2105,227664.0,2114.3,0.9956013810717494,False,False,9.0
2024,4,LineaA,Peru,2106,151777.0,2114.3,0.9960743508489807,False,False,10.0
2024,4,LineaB,Pasteur,120,2495.0,2107.0,0.05695301376364499,True,False,1.0
2024,4,LineaB,Echeverria,2051,96410.0,2107.0,0.973421926910299,False,False,2.0
2024,4,LineaB,Tronador,2071,100198.0,2107.0,0.9829140958709065,False,False,3.0
2024,4,LineaB,Los Incas,2074,143027.0,2107.0,0.9843379212149976,False,False,4.0
2024,4,LineaB,Rosas,2089,449724.0,2107.0,0.9914570479354533,False,False,5.0
2024,4,LineaB,Florida,2093,199260.0,2107.0,0.9933554817275747,False,False,6.0
2024,4,LineaB,Malabia,2103,269038.0,2107.0,0.9981015662078785,False,False,7.0
2024,4,LineaB,Pueyrredon,2104,227460.0,2107.0,0.9985761746559089,False,False,8.0
2024,4,LineaB,Carlos Gardel,2105,223392.0,2107.0,0.9990507831039392,False,False,9.0
2024,4,LineaB,Dorrego,2105,191046.0,2107.0,0.9990507831039392,False,False,10.0
2024,4,LineaC,Diagonal Norte,2079,103000.0,2109.6,0.9854948805460751,False,False,1.0
2024,4,LineaC,Mariano Moreno,2079,100211.0,2109.6,0.9854948805460751,False,False,2.0
2024,4,LineaC,Lavalle,2080,130004.0,2109.6,0.9859689040576413,False,False,3.0
2024,4,LineaC,San Juan,2088,86556.0,2109.6,0.9897610921501707,False,False,4.0
2024,4,LineaC,Avenida de Mayo,2089,83187.0,2109.6,0.9902351156617368,False,False,5.0
2024,4,LineaC,General San Martin,2095,99369.0,2109.6,0.993079256731134,False,False,6.0
2024,4,LineaC,Retiro,2105,582741.0,2109.6,0.9978194918467956,False,False,7.0
2024,4,LineaC,Constitucion,2109,1470992.0,2109.6,0.9997155858930603,False,False,8.0
2024,4,LineaC,Independencia,2112,128723.0,2109.6,1.0011376564277588,False,False,9.0
2024,4,LineaD,Juramento,2071,252987.0,2113.0,0.9801230477993375,False,False,1.0
2024,4,LineaD,9 de julio,2075,70190.0,2113.0,0.9820160908660672,False,False,2.0
2024,4,LineaD,Tribunales,2086,168216.0,2113.0,0.987221959299574,False,False,3.0
2024,4,LineaD,Jose Hernandez,2091,173784.0,2113.0,0.9895882631329863,False,False,4.0
2024,4,LineaD,Scalabrini Ortiz,2101,177106.0,2113.0,0.9943208707998107,False,False,5.0
2024,4,LineaD,Olleros,2103,179411.0,2113.0,0.9952673923331756,False,False,6.0
2024,4,LineaD,Congreso de Tucuman,2106,461502.0,2113.0,0.9966871746332229,False,False,7.0
2024,4,LineaD,Pueyrredon.D,2107,123343.0,2113.0,0.9971604353999054,False,False,8.0
2024,4,LineaD,Ministro Carranza,2108,173671.0,2113.0,0.9976336961665878,False,False,9.0
2024,4,LineaD,Bulnes,2109,231162.0,2113.0,0.9981069569332702,False,False,10.0
2024,4,LineaE,Varela,2033,45392.0,2107.3,0.964741612489916,False,False,1.0
2024,4,LineaE,Medalla Milagrosa,2048,39118.0,2107.3,0.9718597257153703,False,False,2.0
2024,4,LineaE,Pza. de los Virreyes,2050,170682.0,2107.3,0.9728088074787642,False,False,3.0
2024,4,LineaE,Emilio Mitre,2056,87547.0,2107.3,0.975656052768946,False,False,4.0
2024,4,LineaE,Pichincha,2084,46444.0,2107.3,0.9889431974564608,False,False,5.0
